RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
Muncie,IN,Muncie,Delaware County,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.790909091,0.756048387,0.715922619,0.75,0.777777778,0.785714286,0.757575758,0.728094267,0.726744186,0.741666667,0.771683673,0.783482143,0.78125,0.785714286,0.809151786,0.795833333,0.787815126,0.7625,0.828571429,0.819621555,0.790960452,0.820302383,0.831876457,0.791908797,0.740833568
Apopka,FL,Orlando-Kissimmee-Sanford,Orange County,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.056985294,1.028708134,1.059742647,1.079963235,1.272392638,1.237820513,1.160294118,1.172726441,1.224489796,1.263681592,1.160110294,1.233128834,1.15625,1.222784849,1.181187762,1.168032213,1.188988095,1.19047619,1.175,1.175,1.144631868,1.25,1.278606965,1.3045085,1.19047619,1.165441176,1.273692271,1.22367254,1.27761194,1.3045085,1.298076923,1.206371753,1.172006745,1.169172932,1.139097744
Kennewick,WA,Kennewick-Richland,Benton County,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8492569,0.876777251,0.910290237,0.92348285,0.876777251,0.876623377,0.876777251,0.901741294,0.876777251,0.876777251,0.930232558,0.891791045,0.89673913,0.945355191,0.987143793,0.924704388,0.963607193,1.025773196,1,0.983436853,0.963401507,1.013513514,1,1.039829357,1.015625,0.995454545,1.124223602,1.06981982,1.117647059,1.098343685,1,1.032467532,1.010928962,1.010928962,1.061825024,1.060487038,1.015306122,1.16875,1.069230769,1.07421875,1.061358314,1.029252438
Medford,OR,Medford,Jackson County,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.103639241,1,1,1,1.079601419,1.098484848,1.071428571,1.061326658,1.066454367,1.098484848,1.100628931,1.152631579,1.142857143,1.110906863,1.153039832,1.318940281,1.292134831,1.243654822,1.412176724,1.3125
Allen,TX,Dallas-Fort Worth-Arlington,Collin County,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025302618,0.997973658,1.050313242,1.022449276,1.106180666,1.115702479,1.110606387,1.138684006,1.144501279,1.149616368,1.191851852,1.165217391,1.17047109,1.173842405,1.194371522,1.218800404,1.185167231,1.211207351,1.234799878,1.24388587,1.19775241,1.264347826,1.18724619,1.191851852,1.190353171,1.194356857,1.330508475,1.498452012,1.46135805,1.51209057,1.508540373,1.498452012,1.512339585,1.46135805,1.524251806,1.364394855,1.40168245,1.32576087,1.299089727,1.302950872,1.246352344,1.299261084,1.328309634,1.332655137,1.362056984,1.38556701,1.353001017,1.350543478,1.370808679,1.382244143,1.370243384,1.358695652,1.385601578,1.376328327,1.505588994,1.511525499,1.535714286,1.528514056,1.473403814,1.430091185
Kalamazoo,MI,Kalamazoo-Portage,Kalamazoo County,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945378151,1.014109347,0.978398983,0.92010582,1.014109347,1.066666667,0.969178082,0.986842105,0.937928082,1,0.961538462,0.975,0.95,0.976666667,0.99375,1.012,1.038461538,1.043506989,1.021388889,1.031111111,1.095238095,1.043338684,1.008857143,1.075645235,1.076470588,1.039215686,1.039215686,1.025,1.037464986,1.01,1.017777778,1.026315789,1.022,1.013775625,1.036842105,1.008072539
Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.240635641,4.319463026,4.387928509,4.28057554,4.245488323,4.344975275,4.127198917,4.133630952,4.172727273,4.19637883,3.995,3.885150304,4,4.133630952,4.141298701,4.153846154,4.091392136,4.259259259,4.284630772,4.55465587,4.494339623,4.488583068,4.423328965,4.268260292,4.354243542,4.3,4.428961749,4.354243542,4.393507493,4.366666667,4.333333333,4.254326241,4.303846154
Plantation,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,404,,,,,,,,,1.07400673,1.071428571,1.086956522,1.106286162,1.109631148,1.11627907,1.133043478,1.125827815,1.13261944,1.129305477,1.150627615,1.154618474,1.126666667,1.124765478,1.133333333,1.123847233,1.133333333,1.172142857,1.179630236,1.187755102,1.182857143,1.187150838,1.233160622,1.23752339,1.200714286,1.20979021,1.239112045,1.238922951,1.231527094,1.246105919,1.231404959,1.225022686,1.205357143,1.213592233,1.225490196,1.191093018,1.186641112,1.20020429,1.208897432,1.234812287,1.226158038,1.226912929,1.226953397,1.243404255,1.246109938,1.252609603,1.25698324,1.258564722,1.272921109,1.275689177,1.297131148,1.298155738,1.3,1.321574941,1.335911667,1.350103897,1.348315614,1.344333381,1.321993202,1.330304002,1.383514151,1.398333992,1.379310345,1.375,1.386915484,1.424788447,1.428571429,1.436458333,1.481386393,1.435173299,1.46015625,1.451108501,1.388888889,1.428571429,1.417439703,1.499940436,1.502158895,1.467265725,1.454401379,1.500104705,1.474649678,1.496351997,1.517331495,1.476456504,1.469886452,1.452282158,1.487266828,1.520058986,1.546802595,1.558679707,1.571103527,1.575630252,1.570680628,1.574117647,1.554155198,1.547388781,1.58849434,1.610707431,1.581036678,1.578305328,1.56587473,1.581325301,1.581707427,1.608910891,1.584202837,1.59292066,1.622993552,1.605645685,1.625404821,1.609553479
New Bedford,MA,Providence-Warwick,Bristol County,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.076503402,1.045903544,1,1,1.069047619,1.004761905,1,1.004761905,1.014423077,1.004761905,1.050420168,1.026315789,1.003291699,1.046040765,1.062225275,1.055555556,1.071428571,1,1.083333333,1.075320513,1.108695652,1.141624077,1.149914821,1.208053691,1.183970856,1.1875,1.226413217,1.189416177,1.14478022,1.151880487,1.15,1.2,1.214285714,1.142857143,1.227022059
Reading,PA,Reading,Berks County,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778388278,0.844801223,0.83125,0.87773045,0.858678955,0.757575758,0.694444444,0.741402116,0.86344086,0.960459184,0.9375,0.947066327,0.78125,0.778388278,0.790050287,0.85243553,0.816964286,0.821428571,0.879407624,0.957142857,1.031323105,0.982169118,0.822478992,0.80325475,0.911764706,0.863636364,0.918859649
Loveland,CO,Fort Collins,Larimer County,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997150997,0.9875,1.082920792,1.249087591,1.117478976,1.099564372,1.15625,1.150753769,1.104938272,1.132995806,1.173020528,1.160172206,1.183862434,1.187394355,1.235768217,1.2125,1.226277372,1.196022727,1.206060606,1.280487805,1.27420999,1.199817518,1.268426843,1.195356853,1.160191861,1.245706798,1.290090997,1.280487805,1.379725464,1.373768114,1.387461459,1.374601279,1.366788321,1.354014599,1.36149958,1.372143829,1.368049426,1.379464286,1.38362692,1.375838926,1.413751508,1.364929847,1.402094841,1.388888889,1.445255474,1.401461378,1.487334138,1.447360823,1.503984064,1.493027888,1.469123506,1.469123506,1.443227092,1.461324786,1.485505821,1.471843003,1.468978102,1.520510836,1.44112628,1.586620926
Cheyenne,WY,Cheyenne,Laramie County,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892857143,0.9,0.989457831,0.9375,0.981882074,0.983495671,0.944444444,0.944444444,0.9375,0.875551471,0.92421875,0.895003556,0.930952381,0.892857143,0.888888889,0.99375,0.966666667,0.944444444,0.944992948,0.973201693,0.944260782,0.905797101,0.910638001,0.99171159,0.998571429,1,1.013333333,0.994983278,0.970588235,0.958715327,0.944368961,0.944444444,0.944798301,0.966666667,0.965305375,0.9375,0.949367089,0.94662232,0.986842105,0.9375,0.956439394,0.938674812,0.940977444,0.936394085,0.95,0.961290323,0.956521739,0.965336134,0.972222222,0.979058584,0.970873786,1.002364066,0.981104651,0.981104651,0.993303571,1.035031847
Fort Smith,AR,Fort Smith,Sebastian County,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504314712,0.488771466,0.486666667,0.501954023,0.526290727,0.533333333,0.533434959,0.533434959,0.53125,0.52,0.532581454,0.567790468,0.562442679,0.659502924,0.615384615,0.611111111,0.5971042,0.546229931,0.557291667,0.564971751,0.576698514,0.535441241,0.555555556,0.555555556,0.595238095,0.56078869,0.551059626,0.557291667,0.532581454,0.559895833,0.532581454,0.588235294,0.597269625,0.602359805,0.619047619,0.6,0.564285714,0.595604509,0.609756098,0.579997739,0.597426471,0.59375,0.589204545,0.614285714,0.598713235,0.596134812,0.606060606,0.583333333,0.583333333,0.564285714,0.6,0.606060606,0.622775801,0.615530303,0.658333333,0.6,0.638141026,0.74,0.694444444,0.692708333,0.678759398,0.620975687,0.634065588,0.639798851,0.653846154,0.666666667
Lawton,OK,Lawton,Comanche County,411,,,,,,,,,,,,,,,,,,,,,0.675800205,0.665757275,0.70625,0.70625,0.714285714,0.771408279,0.748106061,0.722727273,0.729311985,0.772727273,0.772727273,0.722474747,0.78125,0.808977456,0.763779095,0.723429952,0.722222222,0.625301205,0.658333333,0.681142241,0.682579023,0.683908046,0.668,0.583333333,0.583333333,0.583333333,0.583333333,0.595,0.61039673,0.59,0.5859375,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.6,0.611111111,0.613943713,0.616776316,0.630681818,0.625,0.630681818,0.627170139,0.6,0.626315789,0.625,0.642857143,0.657894737,0.663265306,0.655021834,0.644685039,0.644685039,0.625,0.657894737,0.668103448,0.686939182,0.668103448,0.686939182,0.72188755,0.699492386,0.660606061,0.66182003,0.667670683,0.714285714,0.679824561,0.6875,0.667887066,0.679824561,0.686939182,0.686939182,0.686939182,0.677412281,0.663460925,0.66002744,0.737204724,0.727857143,0.81875,0.826923077,0.81875,0.762142857,0.821256039,0.863392857,0.844,0.830508475,0.825,0.836352657,0.839371981,0.821256039,0.821256039,0.821256039,0.825,0.793103448,0.781428571,0.781428571,0.781428571,0.781428571
Roswell,GA,Atlanta-Sandy Springs-Roswell,Fulton County,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863102538,0.872611465,0.883333333,0.916535433,0.927966102,0.929292929,0.9375,0.9375,0.932307692,0.958410351,0.970005489,0.983682984,0.968802698,0.966282165,0.973728814,0.98887264,0.942698706,1.051851852,1.0839599,1.089164786,1.103709949,1.150275368,1.130111524,1.104088319,1.222352941,1.097418514,1.088580576,1.064604343,1.078811446,1.200385601,1.215962441,1.160202361,1.125263099,1.097178683,1.049031762,1.178373383,1.19850587,1.178373383,1.184056272,1.193220339,1.177053824,1.199819984,1.167832168,1.22069523,1.210251079,1.238298566,1.272033898,1.21440678,1.231474795,1.270250301,1.392372881,1.35,1.327118644,1.327429794,1.245762712,1.239830508,1.296281157,1.313,1.372711268,1.324615385,1.322625975,1.314840439,1.249188312,1.221896574,1.334756314,1.423255814
Orem,UT,Provo-Orem,Utah County,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.076441974,1.079796931,1.073935273,1.023890785,1.044563843,1.098790323,1.149333333,1.097663787,1.182277226,1.141643114,1.141643114,1.159284497,1.184143223,1.18852459,1.181173786,1.174904255,1.177074767,1.178362573,1.190733643,1.180397503,1.218519543,1.208688245,1.245108136,1.264054514,1.262536873,1.263295694,1.265822785,1.25831202,1.283887468,1.286416632,1.296952205,1.282140375,1.260098522,1.283533261,1.269966254,1.293876255,1.290895633,1.264637002,1.293103448,1.323694652,1.310913706,1.284729064,1.293867121,1.285714286,1.272378517
Missoula,MT,Missoula,Missoula County,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.068062827,1.032608696,0.985529805,0.996767241,1.016624041,1.027210884,1.029411765,1.041666667,1.069230769,1.072368421,1.086956522,1.130952381,1.130952381,1.101190476,1.114758403,1.101190476,1.113445378,1.050362319,1.05234375,1.040757,1.075,1.0725,1.06547619,1.079166667,1.050895382,1.071099138,1.095,1.105555556,1.105555556,1.105555556,1.115384615,1.107142857,1.09375,1.073333333,1.087121212,1.083333333,1.087662338,1.097328244,1.125,1.110526316,1.129253293,1.168831169,1.153090308,1.137184116,1.136773876,1.118965039,1.109422492,1.108490566,1.136363636,1.136363636,1.180308422,1.167974457,1.204081633,1.180194805,1.202941176,1.2,1.182064326,1.164498115,1.172947275,1.183581505
Miami Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,415,2.545454545,2.454545455,2.441860465,2.399232246,2.41825688,2.307692308,2.438707088,2.443864855,2.442333786,2.5,2.551282051,2.31990232,2.214648986,2.222905457,2.261904762,2.278481013,2.260981912,2.219957672,2.25,2.25,2.289168177,2.255639098,2.234636872,2.223320158,2.222222222,2.245688375,2.35646165,2.45825603,2.43902439,2.441314554,2.433628319,2.446808511,2.380952381,2.368421053,2.393162393,2.409090909,2.4262788,2.475247525,2.5,2.5,2.5,2.527777778,2.56824439,2.566523605,2.5,2.466666667,2.486678508,2.508960573,2.53751817,2.525252525,2.525773196,2.649973132,2.649973132,2.660891089,2.644964395,2.610702614,2.604812862,2.611940299,2.605459057,2.597177753,2.631578947,2.654867257,2.739726027,2.845085122,2.915384615,2.840909091,2.798789713,2.727272727,2.745731572,2.736842105,2.728400632,2.745098039,2.769230769,2.726471952,2.687267139,2.685332029,2.704952181,2.659574468,2.601626016,2.572427572,2.643171806,2.752293578,2.57,2.588235294,2.6,2.664298401,2.63653484,2.641005413,2.619047619,2.628434886,2.673684211,2.693310165,2.666666667,2.659574468,2.659574468,2.570093458,2.542372881,2.587991718,2.606149341,2.61627907,2.62195122,2.627118644,2.602108037,2.59009009,2.571428571,2.580645161,2.586926487,2.608695652,2.627192982,2.647058824,2.645985401,2.669471029,2.712984179,2.657342657,2.666666667,2.692307692,2.75286769,2.720450281
Duluth,MN,Duluth,Saint Louis County,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004155125,1.084304933,1.100932347,1.083429896,1.0625,1.062208851,1.100260417,1.067955574,1.03515625,1.073076923,1.110418398,1.076923077,1.104166667,1.115276476,1.101671634,1.114230278,1.165364583,1.178571429,1.291937157,1.187681682,1.153161175,1.157796452,1.235294118,1.230769231,1.206899489,1.1875,1.153846154,1.118038238,1.157894737,1.166822868,1.202531646,1.187738095
Sunrise,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584880637,1.461538462,1.360344828,1.591511936,1.587656575,1.599462366,1.596244131,1.590673575,1.605024424,1.577287066,1.569630212,1.57635468,1.614139693,1.607142857,1.615074024,1.591511936,1.698158897,1.70109356,1.680107527,1.681238151,1.684210526,1.681759379,1.66180758,1.657928011,1.682484901,1.690140845,1.64902507,1.674842471,1.61352146,1.605024424,1.60768673,1.61009369,1.654848046,1.614139693,1.604593929,1.615004122,1.605024424,1.615004122
Lynn,MA,Boston-Cambridge-Newton,Essex County,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.002002002,1.893293044,1.896551724,2.109704641,1.853571429,1.884868421,1.906572355,1.790570175,1.841746248,2,1.967592593,2.0421436,2,1.912418047,1.785361842,1.821493625,1.647058824,1.708974359,1.721273292,1.75,1.875,1.814886364,1.817272727,1.8,1.789473684,1.866071429,1.825757576,2,2.111111111,2.025462963,2.083333333
Cleveland,TN,Cleveland,Bradley County,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.860422406,0.858974359,0.868372943,0.868372943,0.886134068,0.881226054,0.9,0.9,0.769677304,0.75,0.834536646,0.865810403,0.979945305,0.934065934,0.927350427,0.997799675,0.974192474,0.931623932,0.952380952
Williamsburg,VA,Virginia Beach-Norfolk-Newport News,James City County,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.497652582,1.511737089,1.507042254,1.497652582,1.497652582,1.497652582,1.474489796,1.497652582,1.507042254,1.497652582,1.497652582,1.498430721,1.495176849,1.495176849,1.445182383,1.487138264,1.394366197
Lees Summit,MO,Kansas City,Jackson County,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.098874598,1.112751128,1.136531365,1.043478261,1.216298478,1.189742271,1.201087857,1.236942675,1.216820054,1.214953271,1.205228758,1.171802773,1.20659164,1.223752706,1.214630225,1.073957461,1.090936717,1.126984127,1.113801453,1.113801453,1.153368794,1.180466469,1.17464539,1.159163987,1.1381562,1.124972485,1.151395662,1.121698113,1.138014528,1.215964249,1.164054331,1.179518072,1.177316294,1.183206107,1.145376549
Newnan,GA,Atlanta-Sandy Springs-Roswell,Coweta County,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913533835,0.908695652,0.883333333,0.957894737,0.895410083,0.928571429,0.963157895,0.966292135,1.036757776,0.997243108,0.94951569,0.971554919,1.064952937,1.037934668,1.007543103,0.993227991,0.968359993,0.933333333,0.985991379,1.012334086,1.050022524,1.029184549,1.076502732,0.972556391,0.961248253,1.061422414,1.028583026,1.005263158,1.064377682,1.076502732,1.11,1.13304721,1.300070274,1.338147833,1.338147833,1.288395904,1.288395904,1.288395904,1.221857923
San Marcos,CA,San Diego-Carlsbad,San Diego County,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.299065421,2.142590867,2.134607122,2.068529412,2.067058824,2.07786424,2.129411765,2.154814272,2.09281846,2.08100193,2.056483238,2.051671733,2.063345196,2.182349974,2.234042553,2.28652306,2.292430899,2.292554029,2.240212859,2.218422576,2.207828518,2.308149827,2.297951001,2.257700205,2.295687885,2.301745137,2.296592584,2.301495972,2.257457913,2.172631579,2.179516441,2.207582938,2.170563076,2.26
Canton,MI,Detroit-Warren-Dearborn,Wayne County,424,,,,,,,,,,,,,,,,,,,0.847531165,0.849670988,0.908119658,0.947819802,0.927861873,0.948571429,0.959899749,0.976341915,0.984,0.990799717,1.004761905,1.007274468,1.010544815,0.965838726,0.956937799,0.995762712,0.963483686,0.915331808,1.010300339,1.006544821,0.979791794,0.96670247,0.980343615,0.93186006,0.951494517,0.947044255,0.938864629,0.927687916,0.977355072,0.981276083,0.97238837,0.974710221,0.969738128,0.969409737,0.958856346,1.015228426,0.968222443,0.977242708,0.985761227,0.976191437,0.981079187,1.005254793,1.006544821,1.066940632,1.087259174,1.021632905,1.111189387,1.108801922,1.082205395,1.104240283,1.088961501,1.126709863,1.154801325,1.180676692,1.150662252,1.17421875,1.163282572,1.098901099,1.108732877,1.108732877,1.015228426,1.157184185,1.030702143,1.089403974,1.122659176,1.109629596,1.141129032,1.091269841,1.079812207,1.08157277,1.10419026,1.137619048,1.081530782,1.140242873,1.073774401,1.111610613,1.125,1.104545455,1.16213609,1.149712644,1.142020336,1.1875,1.197276228,1.180989295,1.181746032,1.180438449,1.231578947,1.150771388,1.130340884,1.138353765,1.127946128,1.18255728,1.206656325,1.213068182,1.219869707,1.181178957,1.176848308,1.171875,1.150147929,1.125645871
Herndon,VA,Washington-Arlington-Alexandria,Fairfax County,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673132881,1.660516605,1.695136418,1.648884578,1.649600517,1.648884578,1.600387973,1.59218397,1.622458002,1.665546218,1.580821918,1.548444444,1.532701422,1.536,1.55495743,1.562915118,1.580821918,1.608758377,1.601037868,1.606683805,1.572229966,1.562670765,1.577689243,1.548259494,1.600387973,1.615445149,1.634751773,1.637815126,1.727122874,1.729761905,1.706070288,1.734693878,1.674418605,1.67001675,1.621008403,1.630185349,1.56284153,1.622777736,1.614427137,1.673380035,1.712696399,1.732258065,1.769654088,1.743990385,1.776310571,1.874396135,1.905598255,1.854398382,1.916424454,1.867437232,1.854326396,2.112476371,1.92583946,1.906358382,1.910601266,1.895716152,1.866994702,1.816226784,1.94625,1.892654145,1.893171806,1.89752122,1.939789202,1.933899906,1.908977556,1.917082917,1.900528169,1.906690141,1.90981069,2.062647754,2.04577889,2.031518625,2.018251681
Carmel,IN,Indianapolis-Carmel-Anderson,Hamilton County,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92856763,0.966666667,0.966666667,0.955430543,0.911527967,0.908340215,0.944194419,0.972201352,0.996019944,0.965314136,0.972053463,0.972053463,0.971625291,0.968224042,1.000287343,0.997008973,0.997951576,1.078987432,1.004793333,1.034715179,1.002253944,0.996013827,1.071485944,1.053521127,1.064093111,1.019736842,1.064748995,1.071146245,1.066134787,1.065710872,1.064748995,1.066601371,1.02885396,1.046052632,1.046052632,1.036156042,1.029062087,1.043532338,1.018267631,1.089409722,1.066601371,1.13228222,1.134892523,1.0752,1.046052632,1.066601371,1.071842294,1.055002115,1.056809751,1.066601371,1.085335543,1.09695122,1.091045899,1.055970149,1.051886792,1.048179872,1.020817326,1.037344398,1.0407238,1.132516166,1.12786252,1.151315789,1.143117593,1.126567563,1.105363985,1.127439024,1.155585106,1.148900302,1.144041436,1.129496403,1.122234156,1.123936817,1.127439024,1.129403374
Tonawanda,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.041666667,1.04969697,1.06725,1.086,1.135714286,1.1744,1.210722611,1.2144,1.243589744,1.231515152,1.148717949,1.135714286,1.107142857,1.097560976,1.171428571,1.204072594,1.215750916,1.315151515,1.288888889,1.191515152,1.138285714,1.109090909,1.136969697,1.165714286,1.205714286,1.161111111,1.2208,1.193181818,1.194294872,1.213809524,1.141666667,1.150857143,1.2,1.131578947,1.129813864
