RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
"Tampa, FL",19,107.3278585,104.8492792,103.7473976,103.2448378,101.7737714,99.6882793,97.93459549,96.39498433,95.26285384,93.41057205,92.63734963,90.39836954,88.84764452,88.17427386,88.47180512,86.8906949,87.31248491,86.94942904,86.25498008,86.06117644,85.82648156,85.38961039,84.63201816,83.72420572,83.47826087,83.89052013,84.79458525,84.09090909,84.83117417,85.84674277,86.06060606,85.90823124,86.04440417,87.01979045,88.25412919,88.94880294,90.13246515,91.6331553,93.01880992,94.04272234,95.46709618,96.32238307,97.48031496,97.91844126,98.08206958,98.13378775,98.10741538,98.02306425,98.95936469,100.4823151,101.4237415,102.7627702,101.8360727,100.0821516,103.871577,104.1666667,104.0963927,103.9814434,104.8635024,104.6705141,106.2670948,107.2224115,107.1615264,107.2467013,108.2107843,108.9031339,109.5597074,111.7965368,112.3151862,113.3903846,114.7819798,115.1704273,115.6389139,117.4377224,119.2196708,121.0526316,120.8260105,121.3592233,122.106902,122.4149069,123.4509056,124.1593149,125.2047177,124.874153,127.449717,129.1322314,130.189805,131.3714286,133.0241935,132.7505817,133.1813254,133.0853891,134.6263541,135.0067568,136.0071633,135.8858182,136.5296804,137.3239437,138.2759357,139.7742076,141.2836941,142.0429448,141.9129082,141.3713954,141.48752,141.0261434,141.8668122,142.1773243,142.9461264,144.0997251,143.8728324,145.3663793,145.0437318,146.2134251,145.9963155,145.5930398
"Baltimore, MD",20,175.7610509,175.8333333,176.6784452,177.0203832,175.879397,174.8248252,173.3535201,171.3267544,169.5535714,167.7879051,166.5833333,163.3980882,161.3372093,160.7142857,162.2762759,163.4615385,165.0362319,164.5353684,163.8448945,162.863267,161.2161223,159.733211,157.1071429,155.2935606,153.967061,155.2547771,157.4468085,158.3333333,159.5035461,160.15625,160.1520087,159.5757416,158.9285714,158.6213218,156.9808028,155.0417087,153.4598214,154.5532646,158.51861,162.1972318,165.6728027,166.8070767,166.3529636,165.5629139,167.4107143,165.8986175,164.0730457,162.8711498,161.2135177,163.3986928,166.6666667,169.3343481,171.3773892,171.692112,170.1612903,168.8276607,168.1210574,166.5833333,164.8084001,162.7862681,161.521489,162.7464579,164.955157,167.5559101,169.2741935,169.2708333,167.1012638,167.6093294,167.9775281,165.842385,164.813527,163.2016037,163.896022,164.0939127,167.96875,172.9278674,174.3843405,174.0253895,173.6607143,172.3403923,172.4137931,171.592775,171.1945339,168.9788827,168.4051592,169.9660057,174.2595115,177.8783959,179.949604,180.518346,179.6875,179.3095415,179.2114695,178.3333333,177.462496,175.3239125,174.4765703,176.6616843,180.1554111,184.2509336,185.7969292,186.5743528,186.2605775,185.0134135,184.8573944,184.223301,182.834437,181.0159318,180.9904153,182.0168067,185.7401615,189.0994156,189.8734177,189.6622024,188.3003766,187.5
"Denver, CO",21,158.4581563,158.6399711,158.674189,158.9403974,159.0239889,158.396526,157.3995272,157.4146982,154.4322038,152.9119295,151.4285714,146.7540495,144.7574335,145.1715375,146.1188698,146.9702402,149.3043773,148.718836,148.8941548,148.8687783,148.7414188,147.1954674,144.9275362,143.6106449,143.7014787,144.5147679,147.7188801,148.845456,151.7037301,153.6304264,153.8737814,154.8379336,155.0835313,154.7477648,153.5973161,154.1149068,153.4667514,156.0839532,159.5591759,161.8306351,165.7279504,167.8223185,170.6827309,170.164304,171.6147719,169.8376115,168.5500849,169.5150899,169.2612977,172.9489236,175.1798385,178.5526316,181.0232489,184.3575419,184.6388504,185.5168675,185.1342051,186.835595,186.1965414,187.6782658,191.6019417,193.7800066,197.4413203,199.4015532,201.4010508,204.8270151,206.689109,208.2446388,208.7682672,209.2904543,209.5426667,209.9125364,209.7171401,216.8067227,219.5991966,221.6596433,226.824383,227.7147544,227.2727273,227.6254794,227.4669943,229.7367243,228.8933466,226.9018591,229.0448343,234.9767234,240.1348262,240.7280045,242.1959096,242.6463235,243.0559482,243.8293461,244.9056241,245.1144998,245.0518379,244.6043165,244.6630741,247.2636391,251.5752211,255.9865524,257.909216,258.4335891,258.7821575,259.1463415,259.6623563,260.1423657,258.9771517,257.4047955,259.3588918,262.1499412,263.8539797,268.0836616,268.358338,269.4967037,269.3877551,267.8571429
"Pittsburgh, PA",22,86.0259434,88.5627589,91.43518519,94.87967367,97.103308,98.19081216,97.27474972,96.41407307,95.82392777,96.15384615,96.04700855,94.75446429,94.32235529,95.82863055,96.02864583,96.92528736,97.50565614,98.12607596,97.14045369,95.9028806,96.60033167,95.31131808,95.11469198,94.57113045,93.75,94.73684211,96.10179641,97.66194424,98.85042283,99.62616822,97.33455882,97.08580595,96.0960961,94.95614035,95.55338437,95.17857143,95.53921569,98.98148148,99.5921586,101.3824885,102.6392962,102.7027027,101.7873101,100.8540373,101.4059928,98.63945578,97.578125,97.87037037,98.4807971,98.25355757,100.2005348,103.0470822,104.638009,105.4383117,104.5719844,103.5353535,102.8646999,104.5323887,103.1034483,102.4464832,103.0681818,103.5460993,104.6977858,107.0899883,109.1188525,110.1860921,109.6898673,108,106.936317,105.7936743,105.5230881,104.3013441,104.2923434,103.3268746,107.1459371,110.4495098,111.7589893,112.5263899,111.7447932,110.7793638,111.1404691,110.106383,109.1114458,107.341325,106.6468254,109.0909091,111.1111111,113.5416667,115.98,116.594752,116.3445716,116.1317568,115.7295554,115.6370656,114.146859,112.0579195,113.3410095,114.8710866,117.0374707,120.1442308,122.3958333,123.936219,122.2222222,121.5706728,120.1747997,119.695321,118.1910569,117.5739247,117.7536232,118.3467742,122.3627397,125,127.6321685,127.9010239,127.4046748,126.9917582
"Portland, OR",23,155.7265362,155.4218311,154.8358474,154.5067074,153.7347353,152.4710189,151.3959689,149.6470569,147.9222548,145.7725948,144.2346433,141.4324631,139.0891841,137.1473354,136.3915416,133.6552749,134.3187661,134.1383423,134.4733242,134.3995511,134.3722247,133.5984728,130.9324434,128.0936455,128.7195994,127.5977595,128.7186091,130.625,131.614654,133.086785,134.3021787,136.1880144,135.7142857,136.0973597,135.8695652,135.5296212,135.6411807,137.862069,141.2031361,144.9565368,147.6169247,150.7840772,152.2896784,152.7788073,153.0102041,152.8409091,151.3318929,150.8930329,151.7580145,153.5408775,156.1552456,158.4918957,157.4907358,161.4209425,163.1652661,163.8174807,164.2764016,163.0999971,162.0481928,161.4466292,162.7454616,164.7624279,167.23116,169.8407963,171.6269841,173.6795217,174.4296778,175.5079068,177.1647201,177.8765981,178.7652698,178.6104589,178.4175084,181.2871614,184.888579,188.593422,191.3633749,193.9844761,195.7682133,195.9987773,197.5833853,197.9585782,198.7361769,199.6197719,200.2669867,202.4816024,205.401704,208.2775298,211.2926136,214.0410959,215.6292116,215.4901941,215.7724077,216.3455529,215.2777778,215.6645676,216.4929802,218.3333333,222.1428571,225.4381006,228.729965,230.984601,230.0862058,228.159855,228.4124194,228.1887217,227.126151,226.9226123,227.3696588,228.8481142,230.6607143,233.1357571,233.8463333,233.4099884,232.5,231.6633801
"Charlotte, NC",24,97.51496281,97.91666667,97.75801978,97.6425938,96.66368782,96.069869,95.39322145,93.94327629,93.61702128,92.50267666,91.96620065,90.42857143,89.72701149,89.36438011,89.34480477,89.13043478,89.40593412,89.28571429,89.22619048,88.90193463,88.13776526,87.87059267,87.17712177,86.57282307,86.3065249,86.73738532,87.6660964,87.98610566,87.85374368,87.86777397,87.03643851,87.55873317,87.06467662,86.93660927,86.46193772,86.72086721,86.73610776,89.50313982,91.04704097,92.79778393,93.62416789,93.78260481,93.06896552,92.88193618,93.09124767,93.38985201,92.74017467,92.23076923,90.8045977,90.66666667,92.95052139,94.62243402,95.68179727,95.62445668,94.98847926,95.85771007,96.21656882,96.14424356,95.67375887,95.042898,95.45694016,97.19101124,98.67325259,100.0865546,101.534296,101.7326733,101.7609819,101.6838542,100.0699537,101.8775145,102.0710059,100.7419948,103.9009009,106.5007469,108.3609821,109.6535612,111.13395,112.4493834,112.2246989,111.9610127,111.807559,112.701254,111.4438763,112.5,111.4761685,112.71909,113.8518178,117.3140885,118.4146904,118.717398,118.8083517,118.4511215,119.5965418,120.8197153,120.8077894,121.125,121.9306444,123.9793282,125.9624269,126.5503595,126.9254503,126.8544262,126.9739396,126.6399663,127.1990741,127.2542517,127.9244454,128.0316712,129.1542817,130.2237101,131.4412872,133.0532213,133.1819876,133.7783563,133.9559933,134.1046988
"Sacramento, CA",25,142.021721,142.1258746,140.1749327,139.7345824,142.0427553,143.3403848,141.4601214,139.5091434,138.3984868,135.4239105,131.9444444,127.6276276,124.9166667,117.7806341,118.1890491,116.9616648,118.7311912,117.7492185,118.4985181,119.4267516,119.5842192,118.3277902,117.4025954,116.1693269,113.4731399,113.3292943,116.0822249,117.2700999,118.5877289,121.2121212,126.0504202,130.3706332,132.6688815,136.3875724,137.9186762,136.1684558,145.4898157,151.5097403,157.4141513,163.7731018,171.8547341,174.1032371,175.9025548,175.8414596,176.9578313,176.5529925,172.9873586,173.8201689,175.5952381,178.0560272,181.8290717,183.5549427,187.2346871,187.8209142,188.0753138,187.2086466,185.613359,184.8018924,183.0882353,165.3607937,183.4061135,186.0588407,188.3061049,190.4262365,192.4975321,194.1741505,195.0548255,196.3833784,196.6154298,196.5944272,196.6783217,196.3350785,199.0301174,201.4031693,205.9877773,208.6328434,210.7569721,212.3655914,212.1446997,211.6832069,211.9285096,211.9067444,212.3731667,212.1329212,213.8643068,215.7971035,219.4125591,223.8295611,225.1501001,226.9190871,228.4848095,229.5918367,230.328341,229.0076336,227.7992278,227.8001545,228.5921252,230.5352798,233.5147557,237.2359661,239.296306,240.3055229,240.588586,240.1601098,240.1158637,239.2409241,237.9520295,236.8277355,237.2373322,238.5416667,240.3245192,244.8747153,246.73491,247.4760829,246.9135802,246.7751678
"San Antonio, TX",26,85.85808081,86.8405043,86.97614442,87.17753632,87.59221256,87.52196837,87.12418301,86.9205298,86.40677097,86.40101005,85.96654275,85.26370217,85.08508509,85.13257576,85.09912402,85.2959422,85.7184203,85.56083985,85.22083323,84.66933868,83.88140453,84.14375499,84.00821248,84.55882353,84.66236851,84.8608665,85.01808973,86.08546886,86.7464841,87.35709482,86.39926051,86.51433551,86.82149362,87.09016393,87.18190386,87.59783263,88.23529412,90,91.44997796,92.06798867,92.9144385,94.37781073,94.68334474,94.608664,95.39535413,96.69756663,96.49122807,97.57994814,98.34196891,99.71509972,100.4410684,101.44985,102.5810721,101.8894701,101.9770408,104.0736588,103.5587071,103.4871863,104.1340737,105.2925615,106.25,106.557377,105.0234547,106.6439495,106.7961165,107.8388915,108.8169827,108.3123426,109.6009254,108.7771943,109.3211861,110.2327071,111.6118048,112.5590219,112.9896422,113.2649496,113.6400551,114.023811,114.5588186,115.2057893,114.6963342,115.8352108,115.7120743,115.350488,115.9356553,116.957763,117.8456592,119.1390728,119.6414027,120.8019242,121.4982918,120.959596,121.3616629,120.3208556,120.2972701,120.8392603,120.8278364,120.9234152,121.1135213,122.0898755,123.1268649,123.7348229,124.223547,124.1241685,125.1684788,125.2913753,125.7053285,126.4705882,126.768758,127.5269461,127.6436481,128.5123984,128.2232648,128.5160039,128.2693571,127.8928136
"Orlando, FL",27,98.6188375,97.65472313,95.96456693,94.68182186,93.45755452,90.71035429,89.44027698,88.88271262,87.53771454,86.06557377,85.80343214,83.2298731,81.91805965,80.85737256,81.91230207,81.15543329,82.26950998,82.91861823,82.40340588,81.98924731,82.40146654,81.88523089,80.9352518,79.88759252,79.39290927,78.82127034,79.92,80.99757762,82.76238592,84.35623766,85.06089741,85.28880866,86.62974684,86.87741935,87.65187473,89.08839779,90.56503198,91.60385398,93.75,95.98915009,98.79253568,100.8090209,101.4584654,101.6916558,102.7884615,103.4530387,102.9723367,102.8782871,102.7851199,103.6817605,104.3663987,104.6914657,104.0690608,103.2736573,107.5313808,107.7976091,107.9276848,107.9566679,108.5786235,108.2084346,108.9108911,109.3549604,109.2864031,110,110.8695652,112.4358553,113.4407507,116.4105534,116.2790698,117.0058799,117.5132503,117.8365172,119.1461464,120.1923077,122.1321105,123.3179857,122.8995902,123.6288846,124.5734463,124.1792749,125.3218709,125.2858399,125.4115488,125.5811352,128.3306581,129.4003229,130.9805579,132.5600384,134.1188825,134.5583877,135.6258939,135.8846426,136.2504035,136.2179487,136.4539749,136.7986081,137.6704015,139.0206555,140.7938371,142.2134595,143.7006417,144.7428571,145.231892,145.0934475,145.5692613,145.3872054,145.4696592,145.8333333,146.0986339,146.7694567,147.1919856,148.6486486,148.942757,149.4607843,150.1136364,150.7099399
"Cincinnati, OH",28,98.71604938,98.83838086,97.5139433,96.50974026,95.88092766,95.60005094,94.65499091,94.19306184,94.07337723,93.05210918,92.89439374,90.7618241,89.79257642,88.63636364,89.28312754,89.35969868,91.58333333,91.76717357,91.32508388,90.57538466,90.54373522,89.85611511,89.28571429,87.66460812,86.71061763,87.10256747,88.46851878,89.17332118,89.87490227,90.8203125,90.14675052,89.51965066,88.37943899,87.89990124,88.26327394,87.65943878,87.71390618,88.37559266,89.98998999,90.21879928,91.82908546,91.72104405,92.16188525,90.98428453,90.88016055,90.90442664,90.87230031,90.08280044,90.34615385,90.89064262,93.02030457,95.11996666,96.49561404,98.31460674,97.88295621,97.26443769,97.36975215,96.45421903,96.00497515,95.39886714,96.06118782,96.56652361,97.47109827,98.20272415,99.91256393,100.1560648,100.1602564,99.95329285,100.4786979,99.42751606,98.92857143,98.92235218,99.6846914,100.108274,101.1773363,103.9889825,105.5691554,105.8421851,106.0244192,104.8951049,104.7139404,104.6454768,104.1367014,103.0945092,102.9962547,104.4167451,107.2936338,109.2715232,110.8291348,111.4204091,112.0353982,111.8681319,111.6645988,111.5118122,111.368493,110.711865,111.4676531,113.181716,114.9075969,117.0526015,118.3746788,119.4203482,119.6292776,119.4776073,120.0745971,120,119.4539249,120.1478743,120.4464286,121.2270341,123.2798165,124.300939,125.0680168,125.3547777,125.4807692,125
"Cleveland, OH",29,89.98246988,91.4403778,92.0098452,93.10526316,92.87114425,92.08103131,91.05253025,90.23702032,89.28571429,88.35056274,88.04563492,86.14058355,84.94897959,85.43531326,84.96978852,84.77892097,86.02649007,86.19522359,85.98726115,85.63151251,84.96732026,83.96358543,83.69672944,82.20164609,81.73751195,82.40740741,82.66894258,83.25362621,83.80143313,83.42557359,83.29366968,83.45534407,82.31958527,81.72349727,81.19812342,79.74462366,79.31547619,80.29978587,81.62583519,83.05626598,84.62199313,85.37309059,85.1635514,84.6031746,84.17508418,83.23057953,82.95898438,81.65983116,82.18097417,83.81889452,85.19784447,87.146213,88.46863469,89.22969188,88.93931464,88.51214575,87.65288221,86.50746269,85.80577648,84.47488584,84.84162896,86.36363636,87.79264214,88.82390941,89.61055969,89.37691522,89.07284768,88.35355146,87.57961783,87.11161874,86.90239044,85.50042772,85.81890812,87.5,89.91416309,92.39041486,93.4502924,94.26620783,94.33462649,93.64583333,93.41355288,93.00490174,92.13250518,91.42581888,91.45623446,92.99555132,95.48681059,97.19390379,99.3143484,100.4016064,100.4703562,100.2787068,100.2235489,99.73188614,98.99534161,97.76380154,98.87862797,100.5851334,102.5934192,104.7678866,105.6623932,106.5547567,106.568972,105.9565857,105.3772019,104.3485518,104.1223404,103.4043907,103.8062284,104.4444444,107.1462601,109.0505051,110.447385,110.7784431,110.1171102,109.4615234
"Kansas City, MO",30,104.0509259,104.6642856,105.5555556,106.039976,105.4513482,104.9601417,104.3623461,103.7692308,103.0701754,102.3065476,101.6081871,100.2109705,99.5469074,99.70331524,100.7488479,100.988822,101.8247402,101.8099548,101.0642072,100.336845,99.50099602,98.65727102,97.22222222,95.85289515,95.52562989,95.7960644,97.5451753,98.66834412,98.29192547,96.69261668,95.08061182,94.18969849,93.08467053,92.73195876,92.59259259,91.15775379,91.1985022,93.0733902,96.02327837,98.77906977,100,100.5128866,100,99.25496689,99.00247143,97.47642976,96.83673469,95.56313993,94.86780405,96.94870719,99.85422741,102.4590164,104.1814612,104.9074074,105.2641134,104.6775945,103.7808642,103.8076923,103.1849722,101.8401387,101.5279162,103.2682671,110.0516978,111.9917012,112.794428,113.0395963,112.0594714,111.3563403,111.4472955,110.7899807,110.6492974,109.3916756,110.7476378,113.5139608,116.6910153,119.7795341,120.4318937,121.4057508,121.3458356,120.5360113,120.7524272,120.6636501,120.6571143,119.6963862,120.318601,122.9324989,126.5822785,128.8721476,130.4347826,131.2532814,130.75,130.15625,130.4709114,131.0577755,131.1521843,130.6372549,130.9241906,133.658786,136.0779021,138.8888889,140.0454201,139.0966198,139.8862424,139.5087061,140.3666147,140.5729167,139.9442975,139.8719245,140.591204,142.6905674,145.5317805,146.9373299,146.6460146,146.1988304,145.8157227,144.6759259
"Las Vegas, NV",31,87.58040574,87.87878788,87.09941769,86.04578397,85.32286269,84.14473684,82.48232522,80.77763215,80.50277106,79.06118143,78.13533234,75.74129022,74.75504598,74.38665027,73.41902036,72.13804892,71.51029748,70.89618456,70.62007874,70.7310222,70.26121902,70.02574082,69.59586466,69.2114094,69.04861002,69.22204473,69.97084548,70.96930834,73.69442237,75.16986594,74.23371648,74.22214266,75.02206531,76.25613135,76.66646598,79.03556609,81.25,82.61494253,84.96302383,87.59430346,90.05937292,93.29616778,94.94897959,99.3469736,100.9861283,102.2885572,103.379059,103.0604685,102.8793239,103.9599291,105.7767513,107.1426786,108.1730769,108.6956522,109.1896552,110.8093126,111.3858988,111.5324632,111.6545894,112.2165518,113.2727273,114.1552511,115.5624037,116.5667309,118.4210526,118.5598189,119.7563068,120.2639752,121.0364264,121.3428247,121.6754534,121.6813441,122.1710238,121.8943104,124.0780142,126.5223275,127.7108434,128.1091305,128.5972934,129.3265343,130.0206485,130.6666667,131.1320755,131.4356261,132.6369104,134.1862416,136.1273795,138.0550966,139.6731055,141.4182933,143.4579439,145.6223943,147.579693,148.4082397,149.6869044,151.2134852,152.9636711,155.3871142,156.9713758,159.1719745,161.0321971,163.1110229,164.6586345,167.1886121,167.5503415,167.9924402,167.8757369,168.0107527,168.4405745,168.633502,168.5436664,169.5610607,169.7474754,169.8027314,169.4078947,169.9299683
